Spring 2021-2022(202220),21682,HMPD,365,5,Practicum in Hospital Managmnt,2,2,HS,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21683,HMPD,365,6,Practicum in Hospital Managmnt,2,2,HS,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21684,HMPD,365,7,Practicum in Hospital Managmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21685,HMPD,365,8,Practicum in Hospital Managmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21686,HMPD,365,9,Practicum in Hospital Managmnt,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21687,HPCH,201,1,Health Awareness,3,3,HS,10,10,1400,1515,VANDYK,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Faysal,Kak,,,
Spring 2021-2022(202220),21688,HPCH,201,2,Health Awareness,3,3,HS,10,10,1530,1645,VANDYK,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Faysal,Kak,,,
Spring 2021-2022(202220),21689,HPCH,203,1,Commun. for Health Prof.,3,3,HS,16,6,1200,1315,VANDYK,332,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mayada,Kanj,,,
Spring 2021-2022(202220),21690,HPCH,203,2,Commun. for Health Prof.,3,3,HS,10,12,1400,1515,VANDYK,203,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana O,Al Barazi,,,
Spring 2021-2022(202220),21691,HPCH,204,1,Social Marketing,3,2,HS,10,3,1600,1715,VANDYK,103,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana O,Al Barazi,,,
Spring 2021-2022(202220),21692,HPCH,207,1,Risk Comm.in Publ.Health Pract,2,2,HS,13,0,1300,1500,VANDYK,332,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamar,Kabakian,,,
Spring 2021-2022(202220),21693,HPCH,209,L,Socio-Cult.Factor.Healt.&Ilnes,3,3,HS,1,12,1100,1300,VANDYK,332,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Marco,Bardus,,,
Spring 2021-2022(202220),21694,HPCH,215,L,Project Management Skills,2,2,HS,13,0,1500,1640,VANDYK,332,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mayada,Kanj,,,
Spring 2021-2022(202220),21695,HPCH,251,L,Capstone seminar,2,2,HS,4,9,1330,1510,VANDYK,103,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Abdulrahim,,,
Spring 2021-2022(202220),21696,HPCH,301,1,Health Communication,2,2,HS,14,17,0900,1040,VANDYK,203,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamar,Kabakian,,,
Spring 2021-2022(202220),21697,HPCH,301,2,Health Communication,2,2,HS,31,0,1530,1710,VANDYK,203,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mayada,Kanj,,,
Spring 2021-2022(202220),21698,HPCH,331,1,Theories in Health Promotion,2,2,HS,13,0,1530,1710,VANDYK,201,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Abdulrahim,,,
Spring 2021-2022(202220),21699,HPCH,334,1,Qualitat.Resear.in Health Prom,2,2,HS,15,7,1530,1710,VANDYK,103,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Jihad,Makhoul,,,
Spring 2021-2022(202220),21700,HPCH,365,1,Pract.in Health Promo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21701,HPCH,365,2,Pract.in Health Promo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21702,HPCH,365,3,Pract.in Health Promo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21703,HPCH,365,4,Pract.in Health Promo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21704,HPCH,365,5,Pract.in Health Promo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21705,HPCH,365,6,Pract.in Health Promo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21706,HPCH,365,7,Pract.in Health Promo&Comm.Hea,2,2,HS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21707,HPCH,365,8,Pract.in Health Promo&Comm.Hea,2,2,HS,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21708,HUMR,248,0,Human Anatomy and Physiology,5,5,FM,55,5,1201,1255,.,.,M,T,W,R,.,.,.,1501,1655,.,.,.,.,.,R,.,.,.,Wassim,Abou Kheir,,,
Spring 2021-2022(202220),21709,HUMR,306,0,Organ Histology,3,3,FM,4,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring 2021-2022(202220),21710,HUMR,308A,0,Neuroanatomy,3,3,FM,4,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elie,Al-Chaer,,,
Spring 2021-2022(202220),21711,HUMR,309,0,Basic Histology,6,6,FM,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring 2021-2022(202220),21712,HUMR,310A,0,Cell Biology Techniques,1,1,FM,13,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring 2021-2022(202220),21713,HUMR,310B,0,Genomics and Proteomics,1,1,FM,4,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring 2021-2022(202220),21714,HUMR,310C,0,Mouse Models and in vivo Stud.,1,1,FM,6,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Spring 2021-2022(202220),21715,HUMR,313,0,Directed Reading & Research,2,2,FM,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Georges,Daoud,,,
Spring 2021-2022(202220),21716,HUMR,314,0,Seminar,1,1,FM,6,19,1301,1355,.,.,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Wassim,Abou Kheir,,,
Spring 2021-2022(202220),21717,HUMR,399,0,MS Thesis,9,7.65,FM,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elie,Al-Chaer,,,
