Fall 2021-2022(202210),13147,ARAB,210A,2,Writing Prose,3,3,AS,11,-1,1530,1800,NICELY,108,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rachid,El Daif,,,
Fall 2021-2022(202210),10104,ARAB,211,1,Survey of Arabic Grammar,3,3,AS,25,0,1100,1215,NICELY,101,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tarif,Bazzi,,,
Fall 2021-2022(202210),10107,ARAB,223,1,Media Arabic,3,3,AS,19,1,1230,1345,NICELY,108,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Jihad,El Mallah,,,
Fall 2021-2022(202210),10110,ARAB,230,1,Themes & Genres of Arab Lit.,3,3,AS,23,0,1700,1815,REYNOL,533,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sina,Moukaled,,,
Fall 2021-2022(202210),10113,ARAB,235,1,Andalusian Literature,3,3,AS,24,-1,1100,1215,NICELY,105,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Maher,Jarrar,,,
Fall 2021-2022(202210),10114,ARAB,236,1,Qur'anic Studies,3,3,AS,18,-3,1530,1759,NICELY,101,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Radwan,El Sayed Ahmad,,,
Fall 2021-2022(202210),10115,ARAB,237,1,Modern Arabic Poetry I,3,3,AS,24,1,1530,1645,NICELY,206,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Jawdat,Fakhreddine,,,
Fall 2021-2022(202210),10118,ARAB,244,1,Muslim Schools of Theology,3,3,AS,26,-1,1400,1515,NICELY,101,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Radwan,El Sayed Ahmad,,,
Fall 2021-2022(202210),10119,ARAB,245,1,Backgrnd Stud Mod Arab Litr I,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),10120,ARAB,249,1,Sufi Literature,3,3,AS,21,0,1530,1644,NICELY,107,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Riccardo,Paredi,,,
